9853.0 31.7736432160804 
9823.0 32.22585427135678 
10217.0 29.99575376884422 
9791.0 32.465 
9967.0 31.1321608040201 
10041.0 30.886658291457287 
9835.0 32.07447236180904 
9644.0 34.01984924623115 
9676.0 33.86761306532663 
10105.0 30.68743718592965 
10170.0 30.141231155778893 
10143.0 30.573366834170855 
9677.0 33.778894472361806 
9726.0 33.07253768844221 
9809.0 32.362110552763816 
10131.0 30.608492462311556 
9807.0 32.435552763819096 
10146.0 30.54072864321608 
9979.0 31.043391959798996 
9784.0 32.5840703517588 
9760.0 32.79381909547739 
9844.0 32.06934673366834 
10152.0 30.34819095477387 
9604.0 34.43547738693467 
10160.0 30.273768844221106 
10125.0 30.62816582914573 
9952.0 31.393643216080402 
10010.0 30.95211055276382 
9905.0 31.60645728643216 
10049.0 30.753592964824122 
9687.0 33.22615577889447 
9735.0 33.06424623115578 
9736.0 32.914547738693464 
9576.0 34.899849246231156 
9903.0 31.674145728643214 
9673.0 33.885502512562816 
9834.0 32.117562814070354 
9926.0 31.507613065326634 
9789.0 32.50391959798995 
9752.0 32.83690954773869 
9723.0 33.20374371859297 
10073.0 30.701683417085427 
9684.0 33.54811557788945 
9628.0 34.31595477386934 
9962.0 31.373065326633167 
10037.0 30.90178391959799 
9765.0 32.68100502512563 
9822.0 32.310653266331656 
9927.0 31.437462311557788 
